Voter_ID,First_Name,Last_Name,DOB,Gender,Address,Pincode,Registration_Year,Last_Voted_Year,Masked_Aadhaar
RJZCG3356356,Hamsini,Venkataraman,17-06-1958,Female,"139, Chandran Circle, Ville Kothari Nagar, Sri Ganganagar, Sikkim",753056,2019,2019,XXXX-XXXX-5384
GJZJP5869887,Sai,Sodhi,01-08-1942,Male,"579, Pathak Nagar, Ville Walla Nagar, Naihati, Karnataka",110941,1969,2024,XXXX-XXXX-1479
BRBES6855195,Nihal,Kulkarni,09-04-1974,Female,"182, Kalla Circle, Ville Manda Nagar, Sasaram, Odisha",207571,2000,2004,XXXX-XXXX-3252
GJBTD3123967,Urmi,Naik,14-09-1943,Male,"237, Ahuja Zila, Ville Goyal Nagar, Durgapur, Karnataka",814063,1975,2019,XXXX-XXXX-3278
BRKTZ8861013,Hemang,Mitra,05-01-1969,Male,"582, Puri Nagar, Ville Sarma Nagar, Buxar, Odisha",663124,2020,2024,XXXX-XXXX-6222
ORZSG5238440,Yahvi,Bir,31-03-1999,Male,"117, Varughese Road, Ville Naik Nagar, Jabalpur, Kerala",624831,2020,2024,XXXX-XXXX-0664
RJNYK7078447,Oscar,Raja,18-03-1960,Male,"719, Gala Ganj, Ville Saxena Nagar, Kamarhati, Tamil Nadu",527406,1979,Never Voted,XXXX-XXXX-2034
MHYMJ5372030,Xalak,Munshi,28-10-1940,Male,"970, Nagy Ganj, Ville Subramanian Nagar, Vasai-Virar, Maharashtra",397776,1985,1999,XXXX-XXXX-9958
ORSSN2815106,Aishani,Parikh,08-02-1943,Female,"13, Prabhu Marg, Ville Uppal Nagar, Rourkela, Manipur",654600,2001,2019,XXXX-XXXX-9766
WBKFV1277025,Quincy,Rattee,24-01-1944,Female,"599, Andra Path, Ville Sankar Nagar, Davanagere, Assam",271429,1966,1999,XXXX-XXXX-9972
KLITE3065218,Yadavi,Sahni,12-09-1969,Female,"601, Memon Nagar, Ville Buch Nagar, Hubli–Dharwad, Kerala",731252,2025,Never Voted,XXXX-XXXX-8431
BRGWQ1251621,Bhavini,Panchal,14-01-1985,Male,"994, Sarma Zila, Ville Raghavan Nagar, Jamalpur, Kerala",615359,2018,2024,XXXX-XXXX-7572
MPBNS2105043,Teerth,Ahluwalia,09-02-1977,Female,"818, More Chowk, Ville Sha Nagar, Chandrapur, Punjab",146360,2014,2019,XXXX-XXXX-2182
RJFSJ1227934,Abhiram,Behl,29-04-1974,Female,"503, Hegde Chowk, Ville Gera Nagar, Tezpur, Arunachal Pradesh",818268,1996,1999,XXXX-XXXX-9126
WBYYI6348741,Chandran,Nadig,16-11-1989,Male,"878, Lal Street, Ville Char Nagar, Gulbarga, Arunachal Pradesh",314087,2009,2014,XXXX-XXXX-7538
WBLUV3642969,Maanas,Lala,15-05-1980,Male,"607, Devi Nagar, Ville Mannan Nagar, Pondicherry, Andhra Pradesh",871314,2008,2014,XXXX-XXXX-7691
ORXHY8099262,Ayushman,Sengupta,10-09-1954,Male,"970, Lata Circle, Ville Date Nagar, Pali, Manipur",316156,2004,2024,XXXX-XXXX-5355
HRGZP1942791,William,Sen,28-05-1994,Male,"680, Ganguly Circle, Ville Kari Nagar, Haridwar, Mizoram",383290,2021,2024,XXXX-XXXX-2279
BRDWM8691951,Hema,Walia,05-06-1995,Male,"64, Bhatnagar Circle, Ville Loyal Nagar, Tumkur, Punjab",788100,2024,2024,XXXX-XXXX-9205
MHCSK0376213,Jason,Deshpande,28-01-1990,Male,"665, Kari Nagar, Ville Peri Nagar, Agartala, Bihar",154199,2015,2024,XXXX-XXXX-3273
APGTW5398901,Tanay,Dixit,19-02-1972,Female,"700, Swamy Ganj, Ville Kumer Nagar, Mahbubnagar, Goa",147184,1999,2014,XXXX-XXXX-3875
DLZLT1825872,Vedika,Chauhan,23-03-1953,Female,"746, Garde Path, Ville Srinivasan Nagar, Kota, Telangana",191643,1973,2014,XXXX-XXXX-7569
MPKNN1141067,Bimala,Gaba,13-03-1948,Female,"734, Behl Chowk, Ville Parsa Nagar, Morena, Maharashtra",863436,2012,2024,XXXX-XXXX-6418
UPKVX8663454,Ekt,Gar,21-08-1956,Female,"832, Srinivasan Street, Ville Mahal Nagar, Khammam, Goa",647361,2001,Never Voted,XXXX-XXXX-8959
MHRWM1116852,Baljiwan,Sagar,10-09-1995,Female,"828, Raman Ganj, Ville Sheth Nagar, Alwar, Uttar Pradesh",405529,2017,2024,XXXX-XXXX-3194
GJYYU3591420,Omisha,Gola,03-06-2004,Male,"500, Konda Chowk, Ville Dar Nagar, Kumbakonam, Assam",531057,2026,Never Voted,XXXX-XXXX-6107
ORZJO9983523,Faqid,Gokhale,13-09-1971,Female,"78, Murthy Chowk, Ville Kamdar Nagar, South Dumdum, Telangana",297578,2020,2024,XXXX-XXXX-0969
WBEXZ2398715,Advika,Raval,16-03-1959,Female,"496, Dyal, Ville Sibal Nagar, Ichalkaranji, West Bengal",457729,1984,1999,XXXX-XXXX-4226
UPEMQ1146319,Hamsini,Sachdev,10-12-1990,Male,"886, Prakash Chowk, Ville Rajagopal Nagar, Bardhaman, Goa",435057,2025,Never Voted,XXXX-XXXX-4383
KAVNR7511066,Thomas,Sur,29-03-1948,Female,"553, Kari, Ville Karan Nagar, Hapur, Odisha",781726,2003,2014,XXXX-XXXX-0628
MHILY2291606,Hritik,Kaur,30-03-1997,Male,"180, Bakshi Chowk, Ville Kant Nagar, Madhyamgram, Tamil Nadu",201043,2025,Never Voted,XXXX-XXXX-5823
GJXMZ9541145,Nicholas,Bhatnagar,08-11-1896,Female,"763, Bajwa Circle, Ville Rege Nagar, Singrauli, Arunachal Pradesh",425814,1966,2014,XXXX-XXXX-1615
GJIEQ9270545,Yatin,Murthy,04-01-1976,Male,"957, Bakshi Marg, Ville Rajagopal Nagar, Thanjavur, Sikkim",849900,2017,2024,XXXX-XXXX-9515
HRDYE2947860,Mugdha,Bajwa,09-03-1971,Male,"584, Naidu Path, Ville Mittal Nagar, Kolhapur, Uttarakhand",809330,2007,2009,XXXX-XXXX-4974
UPMPZ2404220,Chaitaly,Char,10-04-1993,Female,"588, Sachdev, Ville Pandya Nagar, Navi Mumbai, Andhra Pradesh",305630,2023,2024,XXXX-XXXX-1182
ORLMG8338127,Nakul,Prasad,09-10-1939,Male,"285, Choudhary, Ville Khanna Nagar, Bellary, Uttar Pradesh",363267,1979,Never Voted,XXXX-XXXX-8287
PBYLL8309808,Kabir,Murthy,13-02-1947,Other,"486, Vasa Marg, Ville Maharaj Nagar, Vijayawada, Maharashtra",884848,2015,2024,XXXX-XXXX-4726
KAPUR1467613,Mahika,Sarma,14-03-1937,Male,"152, Bose Marg, Ville Sachdev Nagar, Chapra, Madhya Pradesh",605860,1972,2019,XXXX-XXXX-1450
ORTLL5806761,Omisha,Vala,03-05-1942,Male,"862, Deshpande Ganj, Ville Dua Nagar, Rampur, Bihar",666372,2013,2019,XXXX-XXXX-2952
GJPBB0679722,Jatin,Chauhan,24-01-1969,Female,"522, Narain Marg, Ville Rama Nagar, Kakinada, Rajasthan",160011,2005,2014,XXXX-XXXX-5436
MPGSE2182932,Urvi,Bakshi,20-01-1965,Female,"446, Sawhney Circle, Ville Bhakta Nagar, Dewas, Madhya Pradesh",385814,1985,1999,XXXX-XXXX-3187
PBLEV9384450,Eta,Sunder,11-10-1980,Female,"976, Wagle, Ville Shankar Nagar, Tezpur, Chhattisgarh",579156,2011,Never Voted,XXXX-XXXX-4272
HRVNV4928653,Anamika,Kant,09-06-2002,Male,"105, Nath Circle, Ville Zachariah Nagar, Karaikudi, Rajasthan",360902,2025,Never Voted,XXXX-XXXX-1925
BRNRN0006140,Tristan,Sethi,26-01-2004,Female,"578, Lanka Zila, Ville Choudhury Nagar, Chittoor, Jharkhand",205175,2025,Never Voted,XXXX-XXXX-2916
KLGNL9703359,Watika,Mutti,08-05-1950,Female,"438, Cherian Nagar, Ville Dash Nagar, Gulbarga, Meghalaya",199191,1997,2004,XXXX-XXXX-6848
APJRL0902771,Pahal,Bhatnagar,17-02-2002,Male,"582, Singhal Marg, Ville Handa Nagar, Rajkot, Jharkhand",443431,2025,Never Voted,XXXX-XXXX-8563
DLMGM6840669,Ati,Sami,12-01-1971,Male,"650, Sidhu Chowk, Ville Bansal Nagar, Amritsar, Manipur",701400,2023,Never Voted,XXXX-XXXX-6970
GJPLV0158298,Yashawini,Mangat,03-05-1986,Female,"307, Sagar Circle, Ville Ratti Nagar, Jorhat, Nagaland",731894,2005,2019,XXXX-XXXX-9772
DLSCX9264734,Siya,Hari,22-07-1997,Female,"773, Chaudhari Zila, Ville Vala Nagar, Guntakal, Goa",857437,2021,2024,XXXX-XXXX-0502
MPTGO8172195,Falak,Rajan,18-08-1972,Female,"504, Sengupta Path, Ville Prabhu Nagar, Ambala, Madhya Pradesh",739970,2001,2014,XXXX-XXXX-8004
GJRRU4623835,Jonathan,Dhillon,29-07-1943,Male,"193, Sankar Chowk, Ville Pai Nagar, Tadipatri, Haryana",387598,1972,2004,XXXX-XXXX-4914
UPTRE3527623,Hamsini,Dara,25-01-2000,Male,"687, Chaudhari Ganj, Ville Atwal Nagar, Serampore, Chhattisgarh",490278,2022,2024,XXXX-XXXX-1075
ORMWD4160291,Naksh,Srivastava,11-08-1954,Male,"371, Shetty Zila, Ville Ramesh Nagar, Gandhinagar, Goa",160440,2013,Never Voted,XXXX-XXXX-1890
GJQYY7608297,Loocky,Shanker,24-07-1944,Male,"348, Gade Marg, Ville Khatri Nagar, Siwan, Haryana",742128,2023,2024,XXXX-XXXX-3024
TNAKM0782180,Ishita,Dugar,05-01-1952,Male,"963, Dugal Street, Ville Subramanian Nagar, South Dumdum, Kerala",664354,2008,2014,XXXX-XXXX-8540
WBYNV6447650,Nidra,Parmer,22-10-1952,Male,"396, Din Circle, Ville Lata Nagar, Jamalpur, Madhya Pradesh",121624,1991,2009,XXXX-XXXX-8060
HRPEP2122460,Daksha,Sunder,10-12-1946,Male,"51, Kakar Marg, Ville Bhatnagar Nagar, Muzaffarnagar, Himachal Pradesh",607433,2008,2024,XXXX-XXXX-4364
MHRCR0081222,Damini,Bir,24-04-1887,Female,"28, Patla, Ville Aggarwal Nagar, Bidhannagar, Manipur",195375,1965,2004,XXXX-XXXX-4615
DLBFO0840917,Pushti,Prabhu,25-11-2001,Male,"437, Prakash Zila, Ville Dhar Nagar, Sasaram, Madhya Pradesh",254249,2019,2019,XXXX-XXXX-2385
RJQHC9106269,Girik,Vala,03-12-1992,Male,"452, Kala Zila, Ville Aggarwal Nagar, Bhatpara, Gujarat",159049,2019,2019,XXXX-XXXX-0072
HRQTG6288468,Adya,Chahal,06-01-1971,Female,"285, Samra Nagar, Ville Shanker Nagar, Phagwara, Telangana",216386,2013,2019,XXXX-XXXX-0989
TNGUE8741892,Samesh,Taneja,28-08-1965,Male,"569, Swamy Road, Ville Khalsa Nagar, Rajpur Sonarpur, Maharashtra",577400,2002,2004,XXXX-XXXX-3197
PBWGZ5521632,Ikbal,Chatterjee,09-06-1937,Male,"673, Chana Zila, Ville Vasa Nagar, Madurai, Nagaland",442062,1997,2019,XXXX-XXXX-4050
PBYLK9691134,Yashoda,Lata,28-12-1938,Male,"146, Dayal Chowk, Ville Narula Nagar, Salem, Karnataka",337687,1976,2004,XXXX-XXXX-9286
MPVWH9340287,Om,Chakraborty,26-10-1941,Male,"566, Mistry Nagar, Ville Badal Nagar, Hubli–Dharwad, Mizoram",643878,1976,2019,XXXX-XXXX-9356
MHMEV8101456,Elijah,Bumb,26-08-1949,Female,"517, Venkataraman Circle, Ville Natarajan Nagar, Kumbakonam, Odisha",795514,2007,2014,XXXX-XXXX-1966
KLHRD3819330,Anita,Karnik,07-07-2006,Male,"797, Chacko Chowk, Ville Baral Nagar, Ramagundam, West Bengal",573938,2024,2024,XXXX-XXXX-6694
DLXQQ9267564,Simon,Gour,30-07-1977,Male,"955, Randhawa Road, Ville Borra Nagar, Uluberia, Punjab",133801,2013,2019,XXXX-XXXX-3692
ORRCH4758059,Advika,Sarraf,19-09-1953,Male,"118, Sandhu Street, Ville Kale Nagar, Davanagere, West Bengal",395590,1994,1999,XXXX-XXXX-0920
PBZOA2683960,Arunima,Cheema,13-05-2002,Female,"659, Singhal Nagar, Ville Sodhi Nagar, Kottayam, Odisha",815903,2025,Never Voted,XXXX-XXXX-5559
ORYAI4099879,Tripti,Kar,31-08-1880,Female,"863, Walia, Ville Warrior Nagar, Kamarhati, Meghalaya",254536,2004,2024,XXXX-XXXX-6187
ORGDC8948272,Luke,Barman,06-12-1955,Female,"805, Sani Ganj, Ville Murthy Nagar, Sri Ganganagar, Jharkhand",193649,2006,2009,XXXX-XXXX-5276
KACVV9212692,Edhitha,Halder,07-04-1992,Male,"351, Srinivas Zila, Ville Bumb Nagar, Chandrapur, Manipur",205126,2020,2024,XXXX-XXXX-0141
RJOUS6144499,Zansi,Kaur,23-01-1942,Female,"922, Shah Marg, Ville Tripathi Nagar, Hyderabad, Meghalaya",185318,1981,2014,XXXX-XXXX-4674
MPGBY9061422,Yutika,Datta,09-01-1990,Female,"654, Mani Chowk, Ville Kade Nagar, Kochi, Goa",530350,2011,Never Voted,XXXX-XXXX-8832
UPAAV6426478,Diya,Swamy,10-03-1964,Female,"42, Sangha Road, Ville Chakraborty Nagar, Bhusawal, Sikkim",193066,1992,2024,XXXX-XXXX-2993
RJSBK3647948,Vasatika,Bandi,24-08-1962,Male,"833, Om, Ville Bose Nagar, Kolhapur, Meghalaya",647750,2015,2019,XXXX-XXXX-4539
UPUIX3373516,Jackson,Sundaram,15-04-1994,Male,"969, Shankar, Ville Saraf Nagar, Buxar, Telangana",692854,2024,2024,XXXX-XXXX-3831
KATMT6567256,Frederick,Kata,13-10-1947,Male,"439, Murty Street, Ville Saxena Nagar, Tirupati, Jharkhand",123890,2019,2019,XXXX-XXXX-8008
MHKRI1874513,Dayamai,Kapadia,19-04-1994,Male,"817, Agrawal Marg, Ville Kade Nagar, Dibrugarh, Goa",675168,2023,2024,XXXX-XXXX-0817
DLDJZ3309602,Lakshmi,Jayaraman,01-06-1976,Male,"974, Bhatt Marg, Ville Guha Nagar, Moradabad, Karnataka",248305,2003,2009,XXXX-XXXX-5313
GJOBG7155677,Oni,Radhakrishnan,15-06-1985,Male,"765, Dua Circle, Ville Dora Nagar, Naihati, Uttar Pradesh",226512,2013,2019,XXXX-XXXX-6890
RJBDY6458857,Tanvi,Grewal,19-12-1981,Male,"594, Nagarajan Ganj, Ville Jani Nagar, Tiruppur, Odisha",855586,2003,2004,XXXX-XXXX-9704
GJRYP8381548,Bishakha,Karan,03-08-1999,Female,"867, Anne, Ville Narasimhan Nagar, Korba, Odisha",789755,2024,2024,XXXX-XXXX-3851
MHORJ5896538,Tejas,Tripathi,11-02-1967,Male,"482, Mangat Nagar, Ville Bhatti Nagar, Guwahati, Uttar Pradesh",867028,2005,Never Voted,XXXX-XXXX-7219
KAPHR5340815,Ishaan,Saraf,15-10-2002,Male,"894, Luthra Ganj, Ville Bala Nagar, Vasai-Virar, Goa",184676,2026,Never Voted,XXXX-XXXX-0451
PBBKX4044430,Qasim,Shetty,20-02-1999,Male,"784, Ramakrishnan Chowk, Ville Sibal Nagar, Ambarnath, Tamil Nadu",317316,2018,2019,XXXX-XXXX-8237
TNDTK5939047,Dayita,Ramaswamy,03-12-2005,Male,"870, Nath Circle, Ville Ganesan Nagar, Warangal, Jharkhand",298459,2026,Never Voted,XXXX-XXXX-2151
DLAWZ8889462,Parth,Mallick,19-10-1938,Male,"480, Balasubramanian Circle, Ville Dyal Nagar, Anantapuram, Gujarat",792686,1999,2014,XXXX-XXXX-9639
MHIIX1426622,Lajita,Reddy,17-12-1966,Male,"880, Mohan Circle, Ville Kapadia Nagar, Purnia, Meghalaya",617711,1985,2004,XXXX-XXXX-6528
MHGXQ9587630,Udarsh,Lad,24-03-1908,Male,"64, Tripathi Chowk, Ville Chadha Nagar, Thrissur, Nagaland",239496,1994,1999,XXXX-XXXX-7976
ORMDZ8713890,Wridesh,Patla,15-11-1965,Male,"861, Karpe Ganj, Ville Badal Nagar, Darbhanga, Mizoram",805174,1987,1999,XXXX-XXXX-6462
KLKWW3191367,Lopa,Tara,05-12-1992,Female,"222, Balan Circle, Ville Mammen Nagar, Pallavaram, Arunachal Pradesh",798431,2011,2019,XXXX-XXXX-9576
MHHJH5071914,Harita,Garg,16-04-1893,Female,"420, Sani Chowk, Ville Bhatt Nagar, Panihati, Bihar",556208,2015,2024,XXXX-XXXX-1651
KLLFO0981061,Wazir,Rastogi,28-05-1948,Female,"866, Gole Zila, Ville Bala Nagar, Hubli–Dharwad, Nagaland",720573,1978,2004,XXXX-XXXX-1079
ORTTX2029249,Harish,Kale,05-06-1963,Male,"255, Madan Street, Ville Khatri Nagar, Allahabad, Punjab",179780,2014,2024,XXXX-XXXX-3124
KAECU4830986,Jeevika,Kalla,04-11-2006,Female,"995, Kashyap Marg, Ville Sawhney Nagar, Munger, Meghalaya",831369,2026,Never Voted,XXXX-XXXX-7657
MHYXB2977317,Yatan,Radhakrishnan,27-10-1977,Female,"116, Behl Road, Ville Butala Nagar, Lucknow, Rajasthan",759074,1995,2019,XXXX-XXXX-7518
MHHMC7074680,Kabir,Sodhi,09-10-1951,Female,"308, Koshy Ganj, Ville Chandran Nagar, Anantapur, Odisha",205426,2012,2019,XXXX-XXXX-0781
PBGNW8808084,Bhavini,Pai,13-02-2004,Male,"931, Sheth Chowk, Ville Prakash Nagar, Saharsa, Jharkhand",177625,2025,Never Voted,XXXX-XXXX-2821
DLYIA6975319,Panini,Mohan,05-11-1878,Male,"80, Nayar, Ville Kumer Nagar, Kumbakonam, Arunachal Pradesh",852700,1991,1999,XXXX-XXXX-4018
TNCJQ2485112,Gavin,Shah,27-11-1976,Female,"582, Chaudhry Ganj, Ville Divan Nagar, Bellary, Bihar",357308,2025,Never Voted,XXXX-XXXX-2669
HRQKE6358229,Aarav,Sachdev,08-02-2004,Male,"943, Dutt, Ville Natt Nagar, Phagwara, Rajasthan",293317,2023,2024,XXXX-XXXX-8090
PBLGS9746440,Chakradev,Lal,31-07-1890,Female,"794, Nath Chowk, Ville Bhasin Nagar, Farrukhabad, Sikkim",711743,2025,Never Voted,XXXX-XXXX-0423
UPKVR3921471,Kiaan,Behl,09-10-1993,Male,"209, Batta Circle, Ville Bail Nagar, Ambala, West Bengal",174522,2017,2024,XXXX-XXXX-7361
MHIIZ8958347,Ishwar,Dhillon,19-10-1961,Male,"462, Bava Marg, Ville Doshi Nagar, Dhule, Goa",144461,2009,2024,XXXX-XXXX-8273
MPFNA1986889,Samesh,Khatri,16-07-1942,Male,"933, Tata Path, Ville Dubey Nagar, Anantapuram, Chhattisgarh",441466,1965,2014,XXXX-XXXX-0649
PBMKE0029447,Megha,Magar,29-09-1994,Female,"528, Kunda Circle, Ville Chakrabarti Nagar, Phusro, Goa",448493,2021,2024,XXXX-XXXX-2428
KLFTM0780759,Charvi,Magar,30-06-1955,Female,"297, Borde Marg, Ville Gupta Nagar, Bidhannagar, Jharkhand",410361,2005,2019,XXXX-XXXX-3234
MPQJD8499018,Isaiah,Srivastava,16-02-1994,Male,"378, Sule, Ville Batta Nagar, Nagaon, Uttarakhand",581168,2018,2024,XXXX-XXXX-8346
TNOML0898311,Thomas,Lala,30-12-1970,Female,"290, Narain Circle, Ville Shah Nagar, Aligarh, Sikkim",161256,2001,2024,XXXX-XXXX-8852
PBYRS0836332,Daksha,Chopra,02-09-1985,Male,"364, Handa Street, Ville Toor Nagar, Bangalore, West Bengal",781541,2003,2009,XXXX-XXXX-6749
PBQUA3688400,Harsh,Kapur,01-10-1960,Female,"368, Ramachandran Circle, Ville Vaidya Nagar, Nashik, Madhya Pradesh",865450,2001,2014,XXXX-XXXX-8594
GJJQX2321167,Yasti,Shroff,06-04-1976,Male,"420, Shetty Zila, Ville Amble Nagar, Thoothukudi, Tamil Nadu",126308,2008,2024,XXXX-XXXX-8801
UPOSK0358555,Saanvi,Vig,01-02-1965,Male,"150, Balakrishnan Chowk, Ville Gupta Nagar, Chandigarh, Himachal Pradesh",655739,2025,Never Voted,XXXX-XXXX-1685
BRKKT6785435,Jagat,Sanda,04-10-1969,Male,"50, Gokhale Circle, Ville Jaggi Nagar, Ulhasnagar, Rajasthan",388700,2021,2024,XXXX-XXXX-4865
DLBMH7209798,Daksh,Johal,27-06-1951,Female,"175, Joshi, Ville More Nagar, Berhampore, Maharashtra",742395,1982,1999,XXXX-XXXX-2216
HRKEV9048135,Manthan,Madan,25-09-1996,Female,"866, Edwin Path, Ville Ramakrishnan Nagar, Dehradun, Rajasthan",222438,2026,Never Voted,XXXX-XXXX-3732
GJPME3727299,Laban,Gokhale,30-07-1969,Male,"44, Sane Nagar, Ville Jha Nagar, Muzaffarnagar, Tamil Nadu",466060,2013,2014,XXXX-XXXX-4769
MHWNH7460429,Dev,Viswanathan,26-11-1896,Male,"439, Jhaveri Chowk, Ville Yohannan Nagar, Sikar, Karnataka",292686,2010,Never Voted,XXXX-XXXX-2760
DLDBM6715208,Rishi,Chopra,27-06-1982,Female,"665, Kala Ganj, Ville Thaker Nagar, Imphal, Tripura",677629,2010,2019,XXXX-XXXX-8495
MPLPW9911714,Caleb,Char,27-05-1996,Other,"544, Chaudry Ganj, Ville Walla Nagar, Mira-Bhayandar, Himachal Pradesh",489700,2020,2024,XXXX-XXXX-5933
APKHN8438988,Eiravati,Narula,18-06-1953,Female,"989, Naidu Circle, Ville Tailor Nagar, Guntakal, Odisha",267939,1981,Never Voted,XXXX-XXXX-0080
KAICI1548230,Yash,Murthy,11-03-2001,Female,"290, Narang Circle, Ville Ratti Nagar, Silchar, Telangana",243203,2022,2024,XXXX-XXXX-5606
MPGDR6720666,Madhav,Mannan,18-09-1936,Male,"825, Chopra Marg, Ville Parmar Nagar, Bhatpara, Jharkhand",490173,2024,2024,XXXX-XXXX-2305
KLVAA3602251,Anmol,Mallick,27-05-1976,Female,"344, Som, Ville Badami Nagar, Thane, Telangana",727337,1998,2009,XXXX-XXXX-4955
KAMCG1429602,Aishani,Banik,04-09-1990,Male,"319, Gour Nagar, Ville Lall Nagar, Mehsana, Andhra Pradesh",727280,2012,2014,XXXX-XXXX-6216
ORLZM9312454,Bakhshi,Rajan,09-11-1992,Female,"968, Hora Nagar, Ville Atwal Nagar, Visakhapatnam, Uttarakhand",502112,2017,2019,XXXX-XXXX-7699
MPSSJ6255238,Pavani,Boase,23-10-1963,Male,"459, Oommen Ganj, Ville Jani Nagar, Ulhasnagar, Chhattisgarh",732442,2015,2024,XXXX-XXXX-3233
HRWPR3113960,Aadhya,Prasad,24-02-1959,Female,"155, Sarkar Circle, Ville Dara Nagar, Ramagundam, Tripura",229342,1995,2004,XXXX-XXXX-7440
MHKYW9476188,Harish,Badal,10-04-2003,Male,"11, Gole, Ville Andra Nagar, Chapra, Kerala",162501,2024,2024,XXXX-XXXX-4305
DLOJD6187517,Jagrati,Devan,24-02-1960,Male,"851, Varkey, Ville Sura Nagar, Mango, Rajasthan",483789,1988,2009,XXXX-XXXX-8484
TNSKB4186483,Siya,Tripathi,10-03-2003,Female,"739, Banik Chowk, Ville Chand Nagar, Mangalore, Haryana",226798,2024,2024,XXXX-XXXX-0113
GJPPB4199915,Ayaan,Nayak,02-09-1946,Male,"856, Thaker Zila, Ville Memon Nagar, Bally, Bihar",893066,2016,2024,XXXX-XXXX-1966
KAWGC8313225,Charvi,Dewan,06-12-2005,Female,"223, Uppal Circle, Ville Bora Nagar, Muzaffarpur, Tamil Nadu",162468,2026,Never Voted,XXXX-XXXX-9706
OROIV3582153,Vrishti,Ravel,26-12-1947,Male,"980, Sundaram Path, Ville Dutta Nagar, Bharatpur, Uttarakhand",745625,2007,2024,XXXX-XXXX-4379
APFRC4114794,Ojasvi,Sawhney,17-07-1973,Female,"571, Ganesh Chowk, Ville Balasubramanian Nagar, Jalna, Arunachal Pradesh",193261,2014,2024,XXXX-XXXX-8583
KAXJP9288418,Agastya,Misra,25-03-1987,Female,"99, Basak Path, Ville Jayaraman Nagar, Burhanpur, Tripura",397523,2020,2024,XXXX-XXXX-9140
KLTDN5562692,Indira,Nori,05-04-1982,Male,"759, Dey Chowk, Ville Mitter Nagar, Jabalpur, Uttarakhand",277574,2006,2009,XXXX-XXXX-8811
BRQHD6143715,Harrison,Shankar,12-02-1948,Female,"454, Bath Path, Ville Babu Nagar, Sambalpur, Karnataka",643095,2019,2019,XXXX-XXXX-8737
UPCUF2978081,Reva,Gole,06-01-1951,Female,"800, Bassi Road, Ville Palla Nagar, Jalna, Chhattisgarh",487735,1972,2009,XXXX-XXXX-7631
APZVP4300702,Omaja,Datta,25-08-1975,Male,"884, Khalsa Ganj, Ville Wali Nagar, Bhubaneswar, Madhya Pradesh",826257,1996,1999,XXXX-XXXX-9879
BRSHR8539500,Ojas,Jayaraman,28-07-1945,Male,"89, Sibal, Ville Raman Nagar, Gorakhpur, Kerala",607957,2016,Never Voted,XXXX-XXXX-2784
DLULH9856968,Bhavna,Sant,06-08-1941,Female,"881, Sanghvi Street, Ville Patla Nagar, Bhilai, Kerala",176488,2000,2004,XXXX-XXXX-7088
APAHH1966804,Charles,Dhar,08-10-1975,Male,"952, Chakrabarti Path, Ville Balakrishnan Nagar, Mangalore, Odisha",610526,2010,2024,XXXX-XXXX-3405
MPTNP2742384,Jagvi,Patla,11-10-1955,Female,"474, Dutta Circle, Ville Sheth Nagar, Alappuzha, Odisha",100975,1983,2004,XXXX-XXXX-4962
MHNCI4962154,Patrick,Butala,28-07-1975,Male,"706, Ravi Street, Ville Mutti Nagar, Ambarnath, Maharashtra",589756,1999,2009,XXXX-XXXX-5051
UPSYZ9607490,Vansha,Subramaniam,02-02-1938,Female,"235, Badami Ganj, Ville Chaudhary Nagar, Shimla, Tamil Nadu",625168,1998,2009,XXXX-XXXX-7017
UPNWZ7066727,Yatan,Sekhon,26-12-1973,Male,"585, Bhagat Street, Ville Soni Nagar, Rajkot, Bihar",849802,2015,2019,XXXX-XXXX-6839
WBIBV2956177,Urvi,Pant,27-03-1943,Female,"98, Vig Road, Ville Wali Nagar, Mahbubnagar, Uttarakhand",142807,1977,Never Voted,XXXX-XXXX-2080
WBATV6901113,Tara,Naik,07-08-1959,Other,"244, Prabhakar Street, Ville Kalita Nagar, Rampur, Himachal Pradesh",609477,1993,2014,XXXX-XXXX-8498
KLWEA5205650,Meera,Ben,21-07-1891,Male,"615, Sha Road, Ville Bajwa Nagar, Mira-Bhayandar, Tamil Nadu",256508,1991,2004,XXXX-XXXX-9546
KLWIE8565085,Qushi,Upadhyay,26-11-1952,Male,"834, Goswami Circle, Ville Chopra Nagar, Shivpuri, Maharashtra",665754,2020,2024,XXXX-XXXX-7604
PBUKI9932592,Ranbir,Kashyap,01-01-1962,Male,"782, Mann Nagar, Ville Krishna Nagar, Miryalaguda, Bihar",504934,1987,2019,XXXX-XXXX-0127
APNHV4709009,Vedhika,Bumb,23-05-1956,Male,"512, Mittal, Ville Taneja Nagar, Varanasi, Manipur",211578,1984,2019,XXXX-XXXX-9833
MPFWF4891347,Lohit,Gala,06-03-1985,Male,"454, Tandon, Ville Bail Nagar, Amroha, Odisha",806433,2008,2014,XXXX-XXXX-6529
TNMRN2393115,Odika,Lad,30-04-1948,Female,"376, Shere Circle, Ville Soni Nagar, Pondicherry, Uttarakhand",585361,2026,Never Voted,XXXX-XXXX-4230
PBEBX0920792,Vedika,Hora,14-12-1962,Male,"217, Bera Street, Ville Buch Nagar, Junagadh, Madhya Pradesh",116615,2020,2024,XXXX-XXXX-6589
APAFZ4647621,Vinaya,Palla,20-12-1989,Male,"369, Naik Zila, Ville Dyal Nagar, Gudivada, Bihar",543230,2008,2014,XXXX-XXXX-9241
